Date,Rainfall_Gallicano,Rainfall_Pontetetto,Rainfall_Monte_Serra,Rainfall_Orentano,Rainfall_Borgo_a_Mozzano,Rainfall_Piaggione,Rainfall_Calavorno,Rainfall_Croce_Arcana,Rainfall_Tereglio_Coreglia_Antelminelli,Rainfall_Fabbriche_di_Vallico,Depth_to_Groundwater_LT2,Depth_to_Groundwater_SAL,Depth_to_Groundwater_PAG,Depth_to_Groundwater_CoS,Depth_to_Groundwater_DIEC,Temperature_Orentano,Temperature_Monte_Serra,Temperature_Ponte_a_Moriano,Temperature_Lucca_Orto_Botanico,Volume_POL,Volume_CC1,Volume_CC2,Volume_CSA,Volume_CSAL,Hydrometry_Monte_S_Quirico,Hydrometry_Piaggione
05/04/2003,,,,,,,,,,,,,,,,10.35,5.55,0,11.05,,,,,,0.41,0.65
06/04/2003,,,,,,,,,,,,,,,,11,3.8,0,12.6,,,,,,0.39,0.65
07/04/2003,,,,,,,,,,,,,,,,11.45,-1,0,5.85,,,,,,0.4,0.65
08/04/2003,,,,,,,,,,,,,,,,2.3,-0.4,0,4.6,,,,,,0.39,0.64
09/04/2003,,,,,,,,,,,,,,,,5.15,1.95,5.9,6.35,,,,,,0.39,0.65
10/04/2003,,,,,,,,,,,,,,,,10.2,2.7,2.85,9.35,,,,,,0.43,0.67
11/04/2003,,,,,,,,,,,,,,,,9.9,3.65,8.15,11.6,,,,,,0.48,0.67
12/04/2003,,,,,,,,,,,,,,,,11.05,2.6,8.6,11.05,,,,,,0.64,1.2
13/04/2003,,,,,,,,,,,,,,,,9.7,7.15,10.9,12.95,,,,,,0.57,0.86
14/04/2003,,,,,,,,,,,,,,,,13.05,11.05,13.1,15.3,,,,,,0.54,0.74
15/04/2003,,,,,,,,,,,,,,,,16.65,9.05,11.65,15.05,,,,,,0.52,0.68
16/04/2003,,,,,,,,,,,,,,,,15.25,10.4,13.85,16.1,,,,,,0.49,0.66
17/04/2003,,,,,,,,,,,,,,,,15.75,11.5,14.6,17.15,,,,,,0.47,0.65
18/04/2003,,,,,,,,,,,,,,,,15.15,11.1,13.85,16.2,,,,,,0.48,0.64
19/04/2003,,,,,,,,,,,,,,,,14.65,10.45,14.1,14.7,,,,,,0.44,0.64
20/04/2003,,,,,,,,,,,,,,,,15.05,5.9,13.2,14.2,,,,,,0.43,0.65
21/04/2003,,,,,,,,,,,,,,,,14.5,4.85,9.85,13.5,,,,,,0.46,0.66
22/04/2003,,,,,,,,,,,,,,,,11.3,8.85,11.9,14.55,,,,,,0.45,0.64
23/04/2003,,,,,,,,,,,,,,,,14.75,10.6,13.2,15.7,,,,,,0.44,0.64
24/04/2003,,,,,,,,,,,,,,,,15.55,7.7,12.2,14.85,,,,,,0.41,0.64
25/04/2003,,,,,,,,,,,,,,,,16.25,9.7,13.85,16.6,,,,,,0.4,0.64
26/04/2003,,,,,,,,,,,,,,,,14.95,11.5,14.8,16.85,,,,,,0.36,0.64
27/04/2003,,,,,,,,,,,,,,,,18.35,7.6,12.85,16.7,,,,,,0.38,0.65
28/04/2003,,,,,,,,,,,,,,,,15.35,11.85,14,17.95,,,,,,0.42,0.63
29/04/2003,,,,,,,,,,,,,,,,16.95,13.85,15.95,18.65,,,,,,0.41,0.62
30/04/2003,,,,,,,,,,,,,,,,19.3,12.9,16.05,19.2,,,,,,0.39,0.64
01/05/2003,,,,,,,,,,,,,,,,19.15,14.6,13.25,21.2,,,,,,0.39,0.63
02/05/2003,,,,,,,,,,,,,,,,21.25,12.35,17.9,20,,,,,,0.39,0.63
03/05/2003,,,,,,,,,,,,,,,,18.4,9.5,18.55,19.65,,,,,,0.34,0.63
04/05/2003,,,,,,,,,,,,,,,,19.35,15.9,21.25,21.8,,,,,,0.33,0.62
05/05/2003,,,,,,,,,,,,,,,,22.1,19.3,22.8,23.5,,,,,,0.37,0.62
06/05/2003,,,,,,,,,,,,,,,,21.9,20.05,23.05,23.6,,,,,,0.36,0.62
07/05/2003,,,,,,,,,,,,,,,,23.25,18.5,23.15,23.25,,,,,,0.35,0.62
08/05/2003,,,,,,,,,,,,,,,,22.8,17.55,22.35,23.2,,,,,,0.35,0.62
09/05/2003,,,,,,,,,,,,,,,,21.15,16.35,20.2,20.3,,,,,,0.35,0.62
10/05/2003,,,,,,,,,,,,,,,,21.1,12.6,19.05,19.15,,,,,,0.31,0.63
11/05/2003,,,,,,,,,,,,,,,,18.25,16.7,22.15,22.75,,,,,,0.3,0.62
12/05/2003,,,,,,,,,,,,,,,,21.3,15.25,20.25,21.1,,,,,,0.34,0.62
13/05/2003,,,,,,,,,,,,,,,,19.35,12,18.1,19.7,,,,,,0.32,0.6
14/05/2003,,,,,,,,,,,,,,,,19.8,9.3,16.1,18.55,,,,,,0.32,0.62
15/05/2003,,,,,,,,,,,,,,,,16.6,10.05,16.85,18.6,,,,,,0.33,0.61
16/05/2003,,,,,,,,,,,,,,,,15.7,12.15,16.9,18.35,,,,,,0.3,0.61
17/05/2003,,,,,,,,,,,,,,,,16.85,12.85,17.7,18.4,,,,,,0.26,0.61
18/05/2003,,,,,,,,,,,,,,,,20.85,11.9,17.05,20.4,,,,,,0.26,0.61
19/05/2003,,,,,,,,,,,,,,,,17.85,9.9,16.2,18.75,,,,,,0.32,0.62
20/05/2003,,,,,,,,,,,,,,,,18.7,8.2,16.65,18.5,,,,,,0.31,0.62
21/05/2003,,,,,,,,,,,,,,,,16.95,9.4,16.05,18.3,,,,,,0.31,0.62
22/05/2003,,,,,,,,,,,,,,,,15.15,11.3,16.4,17.2,,,,,,0.29,0.61
23/05/2003,,,,,,,,,,,,,,,,16.6,14.75,18.15,18.85,,,,,,0.28,0.61
24/05/2003,,,,,,,,,,,,,,,,19.45,16.45,20.9,20.6,,,,,,0.27,0.61
25/05/2003,,,,,,,,,,,,,,,,20.4,15.55,20,20.55,,,,,,0.26,0.61
26/05/2003,,,,,,,,,,,,,,,,20.3,14.45,20.1,20.9,,,,,,0.27,0.61
27/05/2003,,,,,,,,,,,,,,,,21.3,15.95,19.45,20.7,,,,,,0.27,0.62
28/05/2003,,,,,,,,,,,,,,,,20.45,16.4,20.7,22.85,,,,,,0.27,0.61
29/05/2003,,,,,,,,,,,,,,,,23.5,18.2,24.15,23.75,,,,,,0.29,0.61
30/05/2003,,,,,,,,,,,,,,,,23.9,17.05,22.6,23.65,,,,,,0.27,0.62
31/05/2003,,,,,,,,,,,,,,,,21.75,16.45,21.5,22.45,,,,,,0.26,0.61
01/06/2003,,,,,,,,,,,,,,,,23.1,16.7,21.4,23.05,,,,,,0.26,0.61
02/06/2003,,,,,,,,,,,,,,,,21.8,15.2,21,21.7,,,,,,0.25,0.61
03/06/2003,,,,,,,,,,,,,,,,21.4,16.6,21.85,23.3,,,,,,0.27,0.61
04/06/2003,,,,,,,,,,,,,,,,22.65,18.2,23,23.95,,,,,,0.29,0.61
05/06/2003,,,,,,,,,,,,,,,,24.2,19.75,23.6,24.95,,,,,,0.28,0.61
06/06/2003,,,,,,,,,,,,,,,,23.95,19,22.95,23.8,,,,,,0.28,0.6
07/06/2003,,,,,,,,,,,,,,,,23.35,21.1,22.95,24.65,,,,,,0.26,0.61
08/06/2003,,,,,,,,,,,,,,,,24.8,20.05,24,25.2,,,,,,0.24,0.6
09/06/2003,,,,,,,,,,,,,,,,24.55,20.1,23.8,25.65,,,,,,0.27,0.6
10/06/2003,,,,,,,,,,,,,,,,24.05,20.9,23.8,24.95,,,,,,0.28,0.6
11/06/2003,,,,,,,,,,,,,,,,24.9,19.7,23.3,25,,,,,,0.27,0.6
12/06/2003,,,,,,,,,,,,,,,,25.45,22.7,25.1,26.65,,,,,,0.29,0.61
13/06/2003,,,,,,,,,,,,,,,,27.25,24.4,24.75,26.8,,,,,,0.26,0.61
14/06/2003,,,,,,,,,,,,,,,,26.45,24.55,25.45,26.8,,,,,,0.24,0.61
15/06/2003,,,,,,,,,,,,,,,,27.75,22.1,25.1,27.15,,,,,,0.24,0.61
16/06/2003,,,,,,,,,,,,,,,,27.4,20.35,25.3,27.5,,,,,,0.26,0.61
17/06/2003,,,,,,,,,,,,,,,,26.25,19.35,23.85,26.05,,,,,,0.24,0.61
18/06/2003,,,,,,,,,,,,,,,,26.15,17.6,21.55,25.3,,,,,,0.29,0.61
19/06/2003,,,,,,,,,,,,,,,,25.15,19.15,21.9,27,,,,,,0.28,0.61
20/06/2003,,,,,,,,,,,,,,,,25.05,18.7,22.4,25.7,,,,,,0.27,0.6
21/06/2003,,,,,,,,,,,,,,,,25.35,20.15,23.6,26,,,,,,0.24,0.6
22/06/2003,,,,,,,,,,,,,,,,25,21.25,24.8,26.05,,,,,,0.23,0.6
23/06/2003,,,,,,,,,,,,,,,,25.3,19.7,24.1,25.55,,,,,,0.24,0.6
24/06/2003,,,,,,,,,,,,,,,,26.2,21.05,25.45,26.85,,,,,,0.25,0.6
25/06/2003,,,,,,,,,,,,,,,,26.55,19.55,25.3,26.85,,,,,,0.23,0.6
26/06/2003,,,,,,,,,,,,,,,,25.85,18.6,24.05,26.45,,,,,,0.24,0.6
27/06/2003,,,,,,,,,,,,,,,,28,19.65,25.25,27.8,,,,,,0.24,0.6
28/06/2003,,,,,,,,,,,,,,,,27.1,19.45,25.15,26.9,,,,,,0.24,0.6
29/06/2003,,,,,,,,,,,,,,,,25.7,17.8,23.25,25.55,,,,,,0.24,0.6
30/06/2003,,,,,,,,,,,,,,,,24.8,19.5,24,25.9,,,,,,0.24,0.6
01/07/2003,,,,,,,,,,,,,,,,27,18.5,23.95,26.8,,,,,,0.23,0.6
02/07/2003,,,,,,,,,,,,,,,,27,13.75,20.65,23.85,,,,,,0.23,0.6
03/07/2003,,,,,,,,,,,,,,,,23.45,15.3,21.25,23.65,,,,,,0.22,0.59
04/07/2003,,,,,,,,,,,,,,,,22.15,11.65,20.1,21.55,,,,,,0.22,0.59
05/07/2003,,,,,,,,,,,,,,,,20.35,16.15,19.65,21.7,,,,,,0.21,0.58
06/07/2003,,,,,,,,,,,,,,,,21.95,16.35,21.25,23,,,,,,0.21,0.58
07/07/2003,,,,,,,,,,,,,,,,22.3,18,21.9,23.35,,,,,,0.21,0.58
08/07/2003,,,,,,,,,,,,,,,,23.1,21.55,22.95,24.4,,,,,,0.21,0.58
09/07/2003,,,,,,,,,,,,,,,,23.85,19.65,23.25,24.5,,,,,,0.21,0.59
10/07/2003,,,,,,,,,,,,,,,,24.75,19.5,24.5,26.1,,,,,,0.21,0.59
11/07/2003,,,,,,,,,,,,,,,,25.5,19.25,23.55,25,,,,,,0.21,0.59
12/07/2003,,,,,,,,,,,,,,,,25.45,20.6,25,26.45,,,,,,0.21,0.59
13/07/2003,,,,,,,,,,,,,,,,26.25,19.65,24.2,25.7,,,,,,0.21,0.59
14/07/2003,,,,,,,,,,,,,,,,26.4,20.45,25.4,27.35,,,,,,0.21,0.59
15/07/2003,,,,,,,,,,,,,,,,26.6,20.45,25.8,26.8,,,,,,0.22,0.59
16/07/2003,,,,,,,,,,,,,,,,27.15,21.7,26.65,28,,,,,,0.22,0.59
17/07/2003,,,,,,,,,,,,,,,,28.8,19,24.15,27.4,,,,,,0.21,0.59
18/07/2003,,,,,,,,,,,,,,,,25,18.8,23.75,25.05,,,,,,0.22,0.59
19/07/2003,,,,,,,,,,,,,,,,24.7,22.35,26.15,28.4,,,,,,0.22,0.58
20/07/2003,,,,,,,,,,,,,,,,27.75,23.4,26.75,28.25,,,,,,0.21,0.58
21/07/2003,,,,,,,,,,,,,,,,27.75,24.05,26.3,28.45,,,,,,0.21,0.58
22/07/2003,,,,,,,,,,,,,,,,27.2,23.65,27.15,28.2,,,,,,0.21,0.58
23/07/2003,,,,,,,,,,,,,,,,28.8,22.25,26.5,27.7,,,,,,0.21,0.58
24/07/2003,,,,,,,,,,,,,,,,28.5,20.9,26,28.3,,,,,,0.22,0.59
25/07/2003,,,,,,,,,,,,,,,,27.15,19.45,24.95,27.8,,,,,,0.21,0.59
26/07/2003,,,,,,,,,,,,,,,,25.95,17.9,24.45,26.45,,,,,,0.21,0.59
27/07/2003,,,,,,,,,,,,,,,,25.3,23.95,26.45,28.35,,,,,,0.21,0.58
28/07/2003,,,,,,,,,,,,,,,,28.5,20,24.55,27.3,,,,,,0.21,0.58
29/07/2003,,,,,,,,,,,,,,,,25.9,21.1,24.55,26.35,,,,,,0.21,0.59
30/07/2003,,,,,,,,,,,,,,,,26.8,19.4,24.95,26.1,,,,,,0.21,0.58
31/07/2003,,,,,,,,,,,,,,,,26.95,15.1,20.8,21.8,,,,,,0.22,0.59
01/08/2003,,,,,,,,,,,,,,,,21.4,18.8,21.95,24.25,,,,,,0.22,0.58
02/08/2003,,,,,,,,,,,,,,,,25.35,22.35,24.8,27.25,,,,,,0.21,0.58
03/08/2003,,,,,,,,,,,,,,,,28.15,25.15,28.2,28.65,,,,,,0.21,0.58
04/08/2003,,,,,,,,,,,,,,,,28.95,24.7,29.3,29.1,,,,,,0.21,0.57
05/08/2003,,,,,,,,,,,,,,,,29.7,26.9,30.75,30.45,,,,,,0.21,0.58
06/08/2003,,,,,,,,,,,,,,,,31,26.9,30.05,31.05,,,,,,0.21,0.58
07/08/2003,,,,,,,,,,,,,,,,30.65,26.65,30.6,30.75,,,,,,0.21,0.59
08/08/2003,,,,,,,,,,,,,,,,29.9,25.5,27.75,28.8,,,,,,0.22,0.59
09/08/2003,,,,,,,,,,,,,,,,28.6,25.2,28,28.8,,,,,,0.21,0.58
10/08/2003,,,,,,,,,,,,,,,,28.9,26.15,27.1,28,,,,,,0.21,0.58
11/08/2003,,,,,,,,,,,,,,,,29.25,23.6,25.95,27.95,,,,,,0.2,0.59
12/08/2003,,,,,,,,,,,,,,,,29.15,24.25,27.05,29.6,,,,,,0.21,0.6
13/08/2003,,,,,,,,,,,,,,,,28.5,24.35,27.55,28.6,,,,,,0.21,0.59
14/08/2003,,,,,,,,,,,,,,,,29.45,21.95,26.25,28.45,,,,,,0.21,0.59
15/08/2003,,,,,,,,,,,,,,,,28.65,20.2,26.3,28.3,,,,,,0.21,0.59
16/08/2003,,,,,,,,,,,,,,,,27.5,23.35,27.25,28.55,,,,,,0.21,0.58
17/08/2003,,,,,,,,,,,,,,,,27.9,24.7,27.3,27.95,,,,,,0.21,0.58
18/08/2003,,,,,,,,,,,,,,,,29.2,23.5,27.85,28.8,,,,,,0.21,0.58
19/08/2003,,,,,,,,,,,,,,,,29.1,22.85,27.05,27.65,,,,,,0.2,0.58
20/08/2003,,,,,,,,,,,,,,,,27.55,23.25,27.15,27.65,,,,,,0.2,0.58
21/08/2003,,,,,,,,,,,,,,,,28.35,21.6,26.5,27.75,,,,,,0.2,0.58
22/08/2003,,,,,,,,,,,,,,,,27.95,19.55,25.5,26.95,,,,,,0.2,0.58
23/08/2003,,,,,,,,,,,,,,,,27.1,18.5,25.3,27,,,,,,0.2,0.59
24/08/2003,,,,,,,,,,,,,,,,26.6,21.95,25.75,27.3,,,,,,0.2,0.58
25/08/2003,,,,,,,,,,,,,,,,26.65,21.4,26.25,27.5,,,,,,0.2,0.58
26/08/2003,,,,,,,,,,,,,,,,26.85,19.95,24.3,26,,,,,,0.2,0.59
27/08/2003,,,,,,,,,,,,,,,,25.75,17.95,24.9,26.3,,,,,,0.2,0.59
28/08/2003,,,,,,,,,,,,,,,,27.55,19.7,25,27.45,,,,,,0.21,0.59
29/08/2003,,,,,,,,,,,,,,,,28.15,18.95,24.15,27.25,,,,,,0.21,0.6
30/08/2003,,,,,,,,,,,,,,,,28.7,19.6,26.75,28.8,,,,,,0.2,
31/08/2003,,,,,,,,,,,,,,,,28.7,15,21.7,24.05,,,,,,0.2,
01/09/2003,,,,,,,,,,,,,,,,22.9,14.9,20.4,21.5,,,,,,0.18,
02/09/2003,,,,,,,,,,,,,,,,23.4,15.85,21.15,22.1,,,,,,0.16,
03/09/2003,,,,,,,,,,,,,,,,21.8,15.05,18.6,21.1,,,,,,0.15,
04/09/2003,,,,,,,,,,,,,,,,19.6,15.25,18.8,20.75,,,,,,0.15,
05/09/2003,,,,,,,,,,,,,,,,18.15,16.05,20.05,19.55,,,,,,0.15,
06/09/2003,,,,,,,,,,,,,,,,23.05,15.75,22.25,23.5,,,,,,0.15,
07/09/2003,,,,,,,,,,,,,,,,22.4,16.15,22.55,22.5,,,,,,0.15,
08/09/2003,,,,,,,,,,,,,,,,24.45,13.55,20.5,22.6,,,,,,0.16,
09/09/2003,,,,,,,,,,,,,,,,21.9,11.05,14.85,17.7,,,,,,0.17,
10/09/2003,,,,,,,,,,,,,,,,17.05,13.75,18.95,21.2,,,,,,0.16,
11/09/2003,,,,,,,,,,,,,,,,20.55,15.35,18.6,20.9,,,,,,0.16,
12/09/2003,,,,,,,,,,,,,,,,20.4,15.3,18.9,20.95,,,,,,0.15,
13/09/2003,,,,,,,,,,,,,,,,19.3,15.35,18.2,19.6,,,,,,0.15,
14/09/2003,,,,,,,,,,,,,,,,21.9,12.25,16.95,19.6,,,,,,0.15,
15/09/2003,,,,,,,,,,,,,,,,18.75,13,17.7,19.45,,,,,,0.15,
16/09/2003,,,,,,,,,,,,,,,,18.35,16.45,19.95,20.25,,,,,,0.15,
17/09/2003,,,,,,,,,,,,,,,,18.55,18.5,20.9,20.2,,,,,,0.15,
18/09/2003,,,,,,,,,,,,,,,,19.6,18.2,20.9,20.25,,,,,,0.17,
19/09/2003,,,,,,,,,,,,,,,,20.85,19.5,21.85,21.75,,,,,,0.2,
20/09/2003,,,,,,,,,,,,,,,,21.95,19.35,21.25,21.15,,,,,,0.17,
21/09/2003,,,,,,,,,,,,,,,,21.65,18.35,20.5,20.95,,,,,,0.15,
22/09/2003,,,,,,,,,,,,,,,,20.7,16.4,20.25,20.55,,,,,,0.15,
23/09/2003,,,,,,,,,,,,,,,,22.1,12.8,19.2,21.05,,,,,,0.17,
24/09/2003,,,,,,,,,,,,,,,,21.25,13.9,19.85,22.15,,,,,,0.28,0.61
25/09/2003,,,,,,,,,,,,,,,,21.25,12.95,17.05,18.25,,,,,,0.22,0.6
26/09/2003,,,,,,,,,,,,,,,,15.55,13,16.55,16.95,,,,,,0.16,0.59
27/09/2003,,,,,,,,,,,,,,,,16.75,12.45,16.7,17.05,,,,,,0.16,0.6
28/09/2003,,,,,,,,,,,,,,,,19.45,13.55,18.4,18.75,,,,,,0.25,0.61
29/09/2003,,,,,,,,,,,,,,,,19.45,12.6,16.8,18.95,,,,,,0.23,0.63
30/09/2003,,,,,,,,,,,,,,,,18.85,14.5,18.35,20,,,,,,0.2,0.61
01/10/2003,,,,,,,,,,,,,,,,19.3,14.35,15.6,18.7,,,,,,0.22,0.61
02/10/2003,,,,,,,,,,,,,,,,21,15.3,20.25,22.5,,,,,,0.2,0.61
03/10/2003,,,,,,,,,,,,,,,,22.55,17.35,19.65,22.3,,,,,,0.22,0.62
04/10/2003,,,,,,,,,,,,,,,,24.45,13.55,16.85,21.3,,,,,,0.19,0.61
05/10/2003,,,,,,,,,,,,,,,,21.3,8.6,12.4,16.05,,,,,,0.24,0.61
06/10/2003,,,,,,,,,,,,,,,,12.15,9.85,13.45,14.7,,,,,,0.27,0.6
07/10/2003,,,,,,,,,,,,,,,,15.8,10.6,12.5,14.8,,,,,,0.27,0.61
08/10/2003,,,,,,,,,,,,,,,,17.1,15.3,16.1,17.3,,,,,,0.2,0.6
09/10/2003,,,,,,,,,,,,,,,,15.4,13.4,14.15,15.85,,,,,,0.17,0.6
10/10/2003,,,,,,,,,,,,,,,,16.45,14.8,16.9,17.35,,,,,,0.23,0.62
11/10/2003,,,,,,,,,,,,,,,,18.75,15.3,17.4,18.9,,,,,,0.19,0.63
12/10/2003,,,,,,,,,,,,,,,,18.3,15.85,17.6,18.65,,,,,,0.18,0.62
13/10/2003,,,,,,,,,,,,,,,,18.75,15.9,18.65,19.9,,,,,,0.21,0.61
14/10/2003,,,,,,,,,,,,,,,,18.6,15.7,18.4,18.3,,,,,,0.19,0.61
15/10/2003,,,,,,,,,,,,,,,,20.25,10.1,11.9,13.6,,,,,,0.19,0.6
16/10/2003,,,,,,,,,,,,,,,,14.15,10.2,10.45,12.4,,,,,,0.2,0.59
17/10/2003,,,,,,,,,,,,,,,,13.6,8.55,9.6,10.25,,,,,,0.2,0.6
18/10/2003,,,,,,,,,,,,,,,,11.9,6,7.25,8.4,,,,,,0.19,0.61
19/10/2003,,,,,,,,,,,,,,,,10.15,10.1,13.05,14.25,,,,,,0.17,0.6
20/10/2003,,,,,,,,,,,,,,,,14.8,7.65,13.6,16.25,,,,,,0.34,0.64
21/10/2003,,,,,,,,,,,,,,,,18,11.9,13.8,16.4,,,,,,0.41,0.62
22/10/2003,,,,,,,,,,,,,,,,15.45,9.85,10.7,13.5,,,,,,0.32,0.61
23/10/2003,,,,,,,,,,,,,,,,12.85,8.4,10.2,12.25,,,,,,0.29,0.62
24/10/2003,,,,,,,,,,,,,,,,14.05,7.9,8.95,10.8,,,,,,0.37,0.62
25/10/2003,,,,,,,,,,,,,,,,9.95,7.8,8.75,9.15,,,,,,0.31,0.6
26/10/2003,,,,,,,,,,,,,,,,7.75,6.65,7.6,7.3,,,,,,0.27,0.61
27/10/2003,,,,,,,,,,,,,,,,9.25,7.05,9,9.6,,,,,,0.32,0.62
28/10/2003,,,,,,,,,,,,,,,,7.5,6.75,6.5,7.1,,,,,,0.29,0.61
29/10/2003,,,,,,,,,,,,,,,,10.5,9.05,8.35,10.35,,,,,,0.37,0.64
30/10/2003,,,,,,,,,,,,,,,,11.4,7.9,10.35,12.1,,,,,,0.51,0.73
31/10/2003,,,,,,,,,,,,,,,,13.4,11.15,12.35,14.7,,,,,,0.77,1.87
01/11/2003,,,,,,,,,,,,,,,,15.65,10.7,11.8,15,,,,,,1.33,3.5
02/11/2003,,,,,,,,,,,,,,,,12.45,9.3,11.4,12.65,,,,,,0.93,2.31
03/11/2003,,,,,,,,,,,,,,,,12.3,9.45,12.4,12.8,,,,,,0.67,1.23
04/11/2003,,,,,,,,,,,,,,,,12.3,11,13.1,12.3,,,,,,0.56,0.64
05/11/2003,,,,,,,,,,,,,,,,12.2,12.15,13.45,12.85,,,,,,0.54,0.52
06/11/2003,,,,,,,,,,,,,,,,12.8,9.85,11.55,11.05,,,,,,0.44,0.41
07/11/2003,,,,,,,,,,,,,,,,12.1,4.9,8.25,9.7,,,,,,0.45,0.41
08/11/2003,,,,,,,,,,,,,,,,10.35,8.2,8.7,10.3,,,,,,0.69,1.35
09/11/2003,,,,,,,,,,,,,,,,12.65,13.6,15.9,15.3,,,,,,0.93,2.13
10/11/2003,,,,,,,,,,,,,,,,14.5,12.6,14.45,14.25,,,,,,0.66,1.23
11/11/2003,,,,,,,,,,,,,,,,14.85,7.75,10.35,10.7,,,,,,0.6,0.85
12/11/2003,,,,,,,,,,,,,,,,11,6,9.1,8.95,,,,,,0.56,0.54
13/11/2003,,,,,,,,,,,,,,,,10.5,6.8,9.5,9.05,,,,,,0.49,0.43
14/11/2003,,,,,,,,,,,,,,,,8.95,7,8.4,8,,,,,,0.45,0.41
15/11/2003,,,,,,,,,,,,,,,,10.7,8.8,10.2,11.2,,,,,,0.39,0.41
16/11/2003,,,,,,,,,,,,,,,,12.8,10,10.05,11.7,,,,,,0.46,0.42
17/11/2003,,,,,,,,,,,,,,,,14.9,12.2,10.6,13.5,,,,,,0.8,1.69
18/11/2003,,,,,,,,,,,,,,,,14.7,12.1,13.95,14.3,,,,,,0.78,1.7
19/11/2003,,,,,,,,,,,,,,,,16.3,13.6,13.7,12.7,,,,,,0.64,1.12
20/11/2003,,,,,,,,,,,,,,,,14.05,11.45,11.2,12.1,,,,,,0.59,0.8
21/11/2003,,,,,,,,,,,,,,,,14.4,11.7,10.05,11.55,,,,,,0.54,0.49
22/11/2003,,,,,,,,,,,,,,,,12,12.3,12.95,12.1,,,,,,0.47,0.41
23/11/2003,,,,,,,,,,,,,,,,15.65,11.7,13,14.35,,,,,,0.43,0.41
24/11/2003,,,,,,,,,,,,,,,,16.75,10.3,12.05,14.05,,,,,,0.47,0.41
25/11/2003,,,,,,,,,,,,,,,,16.4,8.95,12.95,13.65,,,,,,0.55,0.53
26/11/2003,,,,,,,,,,,,,,,,16.8,8.4,12.55,12.5,,,,,,0.62,0.83
27/11/2003,,,,,,,,,,,,,,,,15.65,6.5,9.8,12,,,,,,0.99,2.37
28/11/2003,,,,,,,,,,,,,,,,13.35,4.45,8.3,8.55,,,,,,1.38,3.25
29/11/2003,,,,,,,,,,,,,,,,9.85,4.6,8.4,6.35,,,,,,0.93,2.08
30/11/2003,,,,,,,,,,,,,,,,8.8,6.15,3.45,4.25,,,,,,0.73,1.4
01/12/2003,,,,,,,,,,,,,,,,8.2,0,6.75,8.15,,,,,,0.7,1.26
02/12/2003,,,,,,,,,,,,,,,,13.85,0,9.95,11.4,,,,,,0.71,1.3
03/12/2003,,,,,,,,,,,,,,,,17.6,0,13.6,13.95,,,,,,0.67,1.16
04/12/2003,,,,,,,,,,,,,,,,18.45,0,9.5,9.9,,,,,,0.65,1.06
05/12/2003,,,,,,,,,,,,,,,,15.5,0,11.75,12,,,,,,0.64,0.98
06/12/2003,,,,,,,,,,,,,,,,18,0,10.45,13.4,,,,,,0.56,0.52
07/12/2003,,,,,,,,,,,,,,,,17.15,0,4.9,7,,,,,,0.48,0.4
08/12/2003,,,,,,,,,,,,,,,,8.4,0,4.25,4.95,,,,,,0.48,0.41
09/12/2003,,,,,,,,,,,,,,,,7.25,0,-1.15,3.05,,,,,,0.52,0.48
10/12/2003,,,,,,,,,,,,,,,,8.2,0,5.9,7.3,,,,,,0.5,0.44
11/12/2003,,,,,,,,,,,,,,,,11.95,0,7.35,8.8,,,,,,0.46,0.4
12/12/2003,,,,,,,,,,,,,,,,11,0,10.85,9.85,,,,,,0.49,0.38
13/12/2003,,,,,,,,,,,,,,,,14.65,0,11.05,9,,,,,,0.41,0.36
14/12/2003,,,,,,,,,,,,,,,,13.85,0,5.85,5.8,,,,,,0.41,0.35
15/12/2003,,,,,,,,,,,,,,,,8.35,0,8.7,7,,,,,,0.45,0.33
16/12/2003,,,,,,,,,,,,,,,,9.45,0,6.2,5.35,,,,,,0.41,0.32
17/12/2003,,,,,,,,,,,,,,,,7.15,0,4.65,3.45,,,,,,0.39,0.33
18/12/2003,,,,,,,,,,,,,,,,7.3,0,5,5.5,,,,,,0.39,0.33
19/12/2003,,,,,,,,,,,,,,,,7.9,0,5.45,5.75,,,,,,0.37,0.33
20/12/2003,,,,,,,,,,,,,,,,8.25,0,9.35,8.3,,,,,,0.34,0.32
21/12/2003,,,,,,,,,,,,,,,,12,0,8.35,9.6,,,,,,0.49,0.73
22/12/2003,,,,,,,,,,,,,,,,12.65,0,5.55,7.1,,,,,,0.87,1.84
23/12/2003,,,,,,,,,,,,,,,,8.5,0,2.05,3.6,,,,,,0.65,1.11
24/12/2003,,,,,,,,,,,,,,,,7.05,0,2.95,2.85,,,,,,0.57,0.68
25/12/2003,,,,,,,,,,,,,,,,2.6,0,2.05,2.75,,,,,,0.49,0.45
26/12/2003,,,,,,,,,,,,,,,,4.3,0,3.8,2.9,,,,,,0.45,0.39
27/12/2003,,,,,,,,,,,,,,,,6.25,0,3.1,3.75,,,,,,0.46,0.38
28/12/2003,,,,,,,,,,,,,,,,7.8,0,6.45,7.35,,,,,,0.43,0.39
29/12/2003,,,,,,,,,,,,,,,,10.75,0,7.7,8.9,,,,,,1.07,2.4
30/12/2003,,,,,,,,,,,,,,,,12.95,0,9.2,10.35,,,,,,1.04,2.37
31/12/2003,,,,,,,,,,,,,,,,0,0,8.55,8.8,,,,,,0.86,1.87
01/01/2004,,,,,,,,,,,,,,,,0,3.5,7.65,7.55,,,,,,0.62,1.43
