Date,Rainfall_Le_Croci,Rainfall_Cavallina,Rainfall_S_Agata,Rainfall_Mangona,Rainfall_S_Piero,Rainfall_Vernio,Rainfall_Stia,Rainfall_Consuma,Rainfall_Incisa,Rainfall_Montevarchi,Rainfall_S_Savino,Rainfall_Laterina,Rainfall_Bibbiena,Rainfall_Camaldoli,Temperature_Firenze,Hydrometry_Nave_di_Rosano
23/07/2003,,,,,,,,,,,,,,,30.25,1.11
24/07/2003,,,,,,,,,,,,,,,29.35,1.13
25/07/2003,,,,,,,,,,,,,,,28.95,1.13
26/07/2003,,,,,,,,,,,,,,,27.65,1.12
27/07/2003,,,,,,,,,,,,,,,29.85,1.12
28/07/2003,,,,,,,,,,,,,,,29.7,1.11
29/07/2003,,,,,,,,,,,,,,,27.55,1.12
30/07/2003,,,,,,,,,,,,,,,28.85,1.11
31/07/2003,,,,,,,,,,,,,,,23.75,1.12
01/08/2003,,,,,,,,,,,,,,,26.6,1.14
02/08/2003,,,,,,,,,,,,,,,29.15,1.12
03/08/2003,,,,,,,,,,,,,,,29.25,1.1
04/08/2003,,,,,,,,,,,,,,,30.95,1.1
05/08/2003,,,,,,,,,,,,,,,32.35,1.1
06/08/2003,,,,,,,,,,,,,,,31.95,1.09
07/08/2003,,,,,,,,,,,,,,,31.7,1.06
08/08/2003,,,,,,,,,,,,,,,30.2,1.04
09/08/2003,,,,,,,,,,,,,,,29.55,1.03
10/08/2003,,,,,,,,,,,,,,,30.45,1.03
11/08/2003,,,,,,,,,,,,,,,30.25,1.03
12/08/2003,,,,,,,,,,,,,,,31.1,1.04
13/08/2003,,,,,,,,,,,,,,,31.05,1.04
14/08/2003,,,,,,,,,,,,,,,30,1.03
15/08/2003,,,,,,,,,,,,,,,29.55,1.04
16/08/2003,,,,,,,,,,,,,,,29.75,1.03
17/08/2003,,,,,,,,,,,,,,,30,1.03
18/08/2003,,,,,,,,,,,,,,,30.4,1.03
19/08/2003,,,,,,,,,,,,,,,29.5,1.03
20/08/2003,,,,,,,,,,,,,,,28.95,1.04
21/08/2003,,,,,,,,,,,,,,,28.7,1.03
22/08/2003,,,,,,,,,,,,,,,28.7,1.03
23/08/2003,,,,,,,,,,,,,,,29.25,1.03
24/08/2003,,,,,,,,,,,,,,,28.45,1.02
25/08/2003,,,,,,,,,,,,,,,29.2,1.04
26/08/2003,,,,,,,,,,,,,,,26.25,1.12
27/08/2003,,,,,,,,,,,,,,,27,1.04
28/08/2003,,,,,,,,,,,,,,,29.4,1.05
29/08/2003,,,,,,,,,,,,,,,29.75,1.06
30/08/2003,,,,,,,,,,,,,,,28.3,1.05
31/08/2003,,,,,,,,,,,,,,,25.5,1.04
01/09/2003,,,,,,,,,,,,,,,21.8,1.06
02/09/2003,,,,,,,,,,,,,,,21.5,1.04
03/09/2003,,,,,,,,,,,,,,,21.7,1.03
04/09/2003,,,,,,,,,,,,,,,21.3,1.01
05/09/2003,,,,,,,,,,,,,,,21.2,1.03
06/09/2003,,,,,,,,,,,,,,,24.8,1.05
07/09/2003,,,,,,,,,,,,,,,24.85,1.04
08/09/2003,,,,,,,,,,,,,,,23.3,1.06
09/09/2003,,,,,,,,,,,,,,,19.15,1.06
10/09/2003,,,,,,,,,,,,,,,21,1.05
11/09/2003,,,,,,,,,,,,,,,20.8,1.05
12/09/2003,,,,,,,,,,,,,,,22.35,1.02
13/09/2003,,,,,,,,,,,,,,,21.2,1.02
14/09/2003,,,,,,,,,,,,,,,20.65,1.04
15/09/2003,,,,,,,,,,,,,,,20.3,1.02
16/09/2003,,,,,,,,,,,,,,,22,1.02
17/09/2003,,,,,,,,,,,,,,,22.75,1.01
18/09/2003,,,,,,,,,,,,,,,22.5,1.01
19/09/2003,,,,,,,,,,,,,,,23.35,1.01
20/09/2003,,,,,,,,,,,,,,,23.35,1.02
21/09/2003,,,,,,,,,,,,,,,22.65,1.02
22/09/2003,,,,,,,,,,,,,,,21.7,1.01
23/09/2003,,,,,,,,,,,,,,,21.3,1.03
24/09/2003,,,,,,,,,,,,,,,23.45,1.1
25/09/2003,,,,,,,,,,,,,,,19.6,1.02
26/09/2003,,,,,,,,,,,,,,,18.6,1.01
27/09/2003,,,,,,,,,,,,,,,17.55,1.02
28/09/2003,,,,,,,,,,,,,,,20.05,1.04
29/09/2003,,,,,,,,,,,,,,,20.35,1.06
30/09/2003,,,,,,,,,,,,,,,21,1.04
01/10/2003,,,,,,,,,,,,,,,21.35,1.05
02/10/2003,,,,,,,,,,,,,,,22.5,1.04
03/10/2003,,,,,,,,,,,,,,,23.75,1.05
04/10/2003,,,,,,,,,,,,,,,21.5,1.02
05/10/2003,,,,,,,,,,,,,,,16.6,1.11
06/10/2003,,,,,,,,,,,,,,,15.35,1.04
07/10/2003,,,,,,,,,,,,,,,15.55,1.04
08/10/2003,,,,,,,,,,,,,,,15.95,1
09/10/2003,,,,,,,,,,,,,,,,1
10/10/2003,,,,,,,,,,,,,,,18.5,1
11/10/2003,,,,,,,,,,,,,,,20.25,1.01
12/10/2003,,,,,,,,,,,,,,,20.3,1.02
13/10/2003,,,,,,,,,,,,,,,20.8,1.01
14/10/2003,,,,,,,,,,,,,,,20.1,1.01
15/10/2003,,,,,,,,,,,,,,,14.85,1
16/10/2003,,,,,,,,,,,,,,,14.35,1
17/10/2003,,,,,,,,,,,,,,,12.35,1
18/10/2003,,,,,,,,,,,,,,,10.4,1.03
19/10/2003,,,,,,,,,,,,,,,15.45,1.04
20/10/2003,,,,,,,,,,,,,,,17.2,1.12
21/10/2003,,,,,,,,,,,,,,,17.9,1.23
22/10/2003,,,,,,,,,,,,,,,14.05,1.17
23/10/2003,,,,,,,,,,,,,,,14.15,1.09
24/10/2003,,,,,,,,,,,,,,,12.45,1.03
25/10/2003,,,,,,,,,,,,,,,10.3,1.02
26/10/2003,,,,,,,,,,,,,,,8.75,1
27/10/2003,,,,,,,,,,,,,,,9.55,1.16
28/10/2003,,,,,,,,,,,,,,,9,1.22
29/10/2003,,,,,,,,,,,,,,,11.45,1.31
30/10/2003,,,,,,,,,,,,,,,12.65,1.86
31/10/2003,,,,,,,,,,,,,,,15.35,1.6
01/11/2003,,,,,,,,,,,,,,,15.95,1.97
02/11/2003,,,,,,,,,,,,,,,13.85,1.92
03/11/2003,,,,,,,,,,,,,,,13.8,1.44
04/11/2003,,,,,,,,,,,,,,,12.6,1.31
05/11/2003,,,,,,,,,,,,,,,15.85,1.24
06/11/2003,,,,,,,,,,,,,,,13.7,1.26
07/11/2003,,,,,,,,,,,,,,,11.1,1.26
08/11/2003,,,,,,,,,,,,,,,13.45,1.38
09/11/2003,,,,,,,,,,,,,,,16.2,1.29
10/11/2003,,,,,,,,,,,,,,,14.25,1.42
11/11/2003,,,,,,,,,,,,,,,11.3,1.35
12/11/2003,,,,,,,,,,,,,,,10.75,1.26
13/11/2003,,,,,,,,,,,,,,,11.05,1.24
14/11/2003,,,,,,,,,,,,,,,9.3,1.23
15/11/2003,,,,,,,,,,,,,,,11.15,1.22
16/11/2003,,,,,,,,,,,,,,,13.8,1.12
17/11/2003,,,,,,,,,,,,,,,14.25,1.19
18/11/2003,,,,,,,,,,,,,,,16.1,1.26
19/11/2003,,,,,,,,,,,,,,,15.2,1.26
20/11/2003,,,,,,,,,,,,,,,13.1,1.28
21/11/2003,,,,,,,,,,,,,,,12.5,1.27
22/11/2003,,,,,,,,,,,,,,,14.2,1.2
23/11/2003,,,,,,,,,,,,,,,15.65,1.09
24/11/2003,,,,,,,,,,,,,,,15,1.16
25/11/2003,,,,,,,,,,,,,,,15.25,1.27
26/11/2003,,,,,,,,,,,,,,,13.6,1.91
27/11/2003,,,,,,,,,,,,,,,13.2,2.83
28/11/2003,,,,,,,,,,,,,,,11.25,4.05
29/11/2003,,,,,,,,,,,,,,,9.55,2.72
30/11/2003,,,,,,,,,,,,,,,7.95,2.05
01/12/2003,,,,,,,,,,,,,,,9.2,1.88
02/12/2003,,,,,,,,,,,,,,,12.45,1.75
03/12/2003,,,,,,,,,,,,,,,15.15,1.62
04/12/2003,,,,,,,,,,,,,,,11.9,1.63
05/12/2003,,,,,,,,,,,,,,,14.65,1.59
06/12/2003,,,,,,,,,,,,,,,12.95,1.42
07/12/2003,,,,,,,,,,,,,,,9.2,1.29
08/12/2003,,,,,,,,,,,,,,,6.1,1.25
09/12/2003,,,,,,,,,,,,,,,6.9,1.33
10/12/2003,,,,,,,,,,,,,,,7.4,1.38
11/12/2003,,,,,,,,,,,,,,,10.15,1.5
12/12/2003,,,,,,,,,,,,,,,11.7,1.38
13/12/2003,,,,,,,,,,,,,,,10.85,1.34
14/12/2003,,,,,,,,,,,,,,,6.8,1.27
15/12/2003,,,,,,,,,,,,,,,9.3,1.34
16/12/2003,,,,,,,,,,,,,,,5.55,1.33
17/12/2003,,,,,,,,,,,,,,,3.7,1.35
18/12/2003,,,,,,,,,,,,,,,5.55,1.37
19/12/2003,,,,,,,,,,,,,,,5.95,1.33
20/12/2003,,,,,,,,,,,,,,,8.3,1.2
21/12/2003,,,,,,,,,,,,,,,9.15,1.27
22/12/2003,,,,,,,,,,,,,,,9.3,1.65
23/12/2003,,,,,,,,,,,,,,,5.55,1.66
24/12/2003,,,,,,,,,,,,,,,4,1.67
25/12/2003,,,,,,,,,,,,,,,5.55,1.48
26/12/2003,,,,,,,,,,,,,,,4.8,1.25
27/12/2003,,,,,,,,,,,,,,,3.65,1.32
28/12/2003,,,,,,,,,,,,,,,8.1,1.28
29/12/2003,,,,,,,,,,,,,,,10.5,1.4
30/12/2003,,,,,,,,,,,,,,,10.1,1.86
31/12/2003,,,,,,,,,,,,,,,9.1,2.17
01/01/2004,0,0,0.4,0,0,0,0,0,0,0.2,0,0,0,0,8.65,1.84
02/01/2004,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,7.1,1.93
03/01/2004,0,0,0,0,0,0,0.2,0,0,0,0,0,0.2,0,5.5,1.61
04/01/2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.55,1.35
05/01/2004,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,2.7,1.44
06/01/2004,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,4.95,1.42
07/01/2004,0,0,0,0,0,0,0,0.2,0.2,0,0,0,0,0,5.15,1.38
08/01/2004,0,0,0,0.8,0,0.6,0,0,0,0.8,0.2,0.6,0,0,9.05,1.37
09/01/2004,7.8,5.6,3.8,5.8,4.6,7.4,3.2,5.6,3,3,5.2,2.8,1.2,5.6,8.45,1.48
10/01/2004,0,0,0,0,0,0.2,0.6,0.8,1.4,0.8,0.6,0.6,0.2,0.2,8.85,1.45
11/01/2004,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,6.5,1.24
12/01/2004,3.6,3.4,1.2,1.6,1.8,1,1,2.4,1.4,1.2,0.6,1.2,0.6,1.6,9.8,1.33
13/01/2004,0.6,1.2,0.8,2.6,0.4,1.8,4,11.8,1.2,0.2,0,0,0.6,4.2,14.7,1.41
14/01/2004,0,0,0,0.2,0,0.2,0.6,7.2,0,0,0,0,2.8,10,15.05,1.46
15/01/2004,6,8.8,10,13,7,9.6,9.6,3.2,1.8,4.4,4.8,4,5.2,6,8.8,1.53
16/01/2004,4.4,5.6,4.6,11.4,3.2,12,0,6.2,0,0,0,0,0,4.4,5.5,1.66
17/01/2004,18.2,36.4,20.2,49.6,19.6,71.2,3.2,7.4,3.4,0,0,0.2,7.2,4.8,10.7,1.75
18/01/2004,24.8,25.2,26.6,40.2,27,32.2,27.4,35.6,7.4,7.6,11.6,10.6,29.6,28,8.85,3.15
19/01/2004,0,0.2,0,0,0,0,21.4,34.4,28.6,7.6,1.4,2.8,16.4,25.4,5.9,3.05
20/01/2004,0,0,0,0,0.2,0,0,0.2,0,0,0,0,0,0.8,5.1,2.26
21/01/2004,0,0,0,0,0,0,2,4.2,1.2,0,0,0,0.6,0,6.4,2.02
22/01/2004,0,0,0,0,0,0,0.2,0,0,0,0,0,0,3,3.9,1.92
23/01/2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,5.15,1.91
24/01/2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,2.65,1.6
25/01/2004,1.8,1.2,0.6,2.2,0.2,2.6,0,0,0,0,0,0,0,1,0.85,1.44
26/01/2004,0.4,0.2,0.2,0,0.6,0.8,1.2,0,1.2,1.8,0.4,1.6,0.6,0.4,1.7,1.53
27/01/2004,7.6,8.8,7.8,6.8,8.4,7.8,0.2,1.8,9.6,12.8,11.6,11.6,0.2,0.6,4,1.63
28/01/2004,4.8,0.6,0.6,1.8,3.6,0,28.2,8.4,9.8,2.2,9.4,2.8,21,0,5.85,1.7
29/01/2004,0.2,0,0,0,0,3.4,2.6,0.8,0,0,0.2,0,0.2,0,1.7,1.8
30/01/2004,20.6,12.6,19.2,13,6.8,11.8,0,0,14.4,15.2,2.4,5.6,1,0,4.5,1.84
31/01/2004,4.2,5.4,0,0.2,5.8,0.8,14.6,2.2,0,4.4,17.2,12.4,10.2,0.4,5.1,1.58
01/02/2004,0,12.8,0,0.6,8.2,0.2,0,10.6,0,0,6,0,1,0.6,6.85,1.46
02/02/2004,0,1.6,0,0.2,0,0.2,0,26.6,0,0,0,0,0,15.8,9.25,1.77
03/02/2004,0,0,0,0,0,0,0,0.2,0,0,0,0,0,19.4,10.75,1.98
04/02/2004,0,0,0,0,0,0,0,0,0,0,0.2,0,0,3,10,2.14
05/02/2004,0,0,0,0,0,0,0.2,0,0,0,0,0,0.6,0,10.65,1.99
06/02/2004,0.2,0.2,0,0,0,0,0.2,0,0,0,0,0,0,0,11.25,1.94
07/02/2004,4.2,4.4,6.4,8.2,3.2,9.2,0.2,3.2,1,0,0,0.2,0,0.8,11.4,1.71
08/02/2004,0.8,1.4,1.6,1.4,1.2,1,0.2,2.6,0.4,0,0,0,0,1.4,12.7,1.69
09/02/2004,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,10.25,1.87
10/02/2004,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,8.85,1.84
11/02/2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.2,1.81
12/02/2004,0.2,0,0,0,0.2,0,0.4,1.8,0.4,0.2,0.2,0,0.2,1.4,8.25,1.77
13/02/2004,0,0,0.2,0,0,0,0,0.2,0.2,0,0,0,0,0,5.8,1.56
14/02/2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2,1.41
15/02/2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.55,1.35
16/02/2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.7,1.39
17/02/2004,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,8.7,1.42
18/02/2004,11.6,8.8,8.2,11.6,10,11,0,0,0,0,0,0,0,0,5.9,1.41
19/02/2004,25,23.2,20.6,21.4,23.4,23.8,10,2.8,11.8,10.6,6.6,5.6,11,1.8,6.75,1.65
20/02/2004,2.8,0.6,1.4,1.4,1.4,0.8,12.6,6.2,11.8,13.6,18,13.2,15.6,4,7.65,2.03
21/02/2004,18.8,18,13.8,26,14.4,26.8,2.2,18.4,1.4,1.4,1.4,1.4,2.6,0.2,11.05,1.94
22/02/2004,28.4,25.2,16.4,27.4,14.6,25.8,14,20.8,7,9.4,20.2,8,17.6,53,12,2.65
23/02/2004,23.8,29,21.8,29.2,13.2,37,14.4,37.8,16.4,10.8,14.6,13.2,9.8,27.2,13.55,3.83
24/02/2004,0,0,0,0.2,0,0,3.8,2.6,1.2,3.2,12.6,1.6,3.2,6.6,7,3.2
25/02/2004,5.2,3.2,2.8,3.4,3.4,3,0,0,0.2,0.2,0.2,2,0,1.4,4.25,2.66
26/02/2004,16.2,16.6,12.8,14.8,12.4,12.2,7.2,3.2,8.2,7.6,8.8,5.8,7,3.4,7,2.47
27/02/2004,2.4,3.4,1.6,2.4,2.4,1.2,9,12.6,3,7.6,11.6,10.6,12.8,14,8.4,2.72
28/02/2004,0.6,9,7.2,1.4,10.6,10.4,1.4,1,4.8,9.4,8.2,4.8,3.2,0,4.85,3.01
29/02/2004,17.4,17,7,13.2,4.4,7.8,6,0,18,13.6,17.8,11.8,8,0,4.8,2.96
01/03/2004,7.6,0.4,0,4.6,0,0,7.2,1.6,0.6,1.4,3.4,0.6,9.4,0.2,5,2.53
02/03/2004,0,0,0,0,0,0,3.6,2.6,0,0,0.8,1.8,0.2,0,4.4,2.31
03/03/2004,0,0,0,0,0,0,8.2,5,0,0,0,0,0,0.8,6.5,1.99
04/03/2004,0,0,0,0,0,0,0,19,0,0,0,0,0,17.2,7.35,1.94
05/03/2004,0,0,0,0,0,0,0,3.6,0,0,0,0,0,7,10.75,2.03
06/03/2004,20.8,16.2,9.2,13.8,11.4,15.8,0,0,0,0,0,0,0,0,6.9,1.77
07/03/2004,11.2,6.8,6.6,7.4,5.6,8.4,9.2,10.4,10.2,9.6,16.8,9.8,8.2,5.6,5.2,2.08
08/03/2004,0.4,0.2,0.6,1.8,0.2,0,2.4,5,0.2,0.4,10.2,2.8,4.2,0,5.05,2.56
09/03/2004,0,0,0,0,0,0,0.6,1,0,0,0,0.4,0.2,0,8.2,2.15
10/03/2004,2.2,2.2,1.6,4.4,1,3.6,0,4.6,0,0,0.2,0,0,9.6,7,2.09
11/03/2004,8.6,7.8,7.6,14.4,7.2,11.4,1,3.6,1.8,1.8,4.8,0.8,1.2,2,7.8,1.96
12/03/2004,0,0.2,0,0,0,0,8.8,5.8,6.4,6.4,10.8,6.4,9,0.6,9.05,2.04
13/03/2004,0,0,0,0,0,0,0.4,3.4,0,0,0,0,0,15.4,10.05,2.04
14/03/2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.65,1.95
15/03/2004,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,15.45,1.95
16/03/2004,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,16.1,1.81
17/03/2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.95,1.96
18/03/2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5,1.9
19/03/2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.7,1.8
20/03/2004,0.6,0.2,1.2,0.4,0,0.6,0,0.2,0,0,0,0,0,0.2,14.1,1.56
21/03/2004,1.2,1.8,1.4,2.2,1,2.8,0,0.6,0,0,0,0,0,0.4,15.45,1.43
22/03/2004,0,0,0,0.6,0,0.6,3,4,0.4,0.2,0,0,0.6,2,14.35,1.74
23/03/2004,9,7.2,5,11,5.6,8.8,4.6,3.6,4,4.6,9.4,7,5.4,0.2,10.2,1.69
24/03/2004,1.2,0,0,0.2,0.2,0.4,5.6,1,9,4.8,0.8,3.6,5.2,9.2,10.3,1.69
25/03/2004,2.6,1,0.4,0.4,1.6,0.2,8.2,12.4,32.6,16.8,4,22.4,11.8,5.4,10.1,2.2
26/03/2004,0.4,0,0,0.2,0,0.2,0.6,13.2,0.8,4.8,12,2,4.6,12.4,10.3,2.02
27/03/2004,0,0,0,0,0,0,0.4,1.4,0.8,0,0.2,0,1.2,1,9.7,1.83
28/03/2004,0,0,0,0,0,0,0,0.2,0,0,0.2,0,0,0,11.1,1.8
29/03/2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1,1.83
30/03/2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.35,1.71
31/03/2004,10.2,8.8,8.2,8,8.2,4.8,0.8,1.6,1.6,1,1.8,2.6,0,0.2,11,1.68
01/04/2004,0,0,0,0,0,0,6.8,8,5.8,6.6,7,5.4,5.6,6.4,14.7,1.69
02/04/2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.65,1.62
03/04/2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.35,1.41
04/04/2004,0,0,0,0,0,0,0,0,0,0.2,0,0.6,0,0,15.8,1.33
05/04/2004,0,0,0,0,0,0,0,0,0,7,0,11.8,0,0,13.9,1.54
06/04/2004,0,0,0,1,0.2,0.6,0,0,0,0,0.2,0,0,0.2,14.65,1.74
07/04/2004,23.6,17,11.2,12.6,13.4,9,5.8,7,0.6,0,0,1,0.2,2.2,11.5,1.4
08/04/2004,0.2,0,0,0.4,0.2,0,7,9.8,7.8,2,0.2,1,3.6,9.8,11.2,1.61
09/04/2004,10.4,8.4,8.4,7.4,7.2,7,0,0,0.2,0.4,0.2,0.2,0,0,10.1,1.75
10/04/2004,0.2,0,0,0.4,0.2,0.4,4.8,7.6,4.2,3.2,2.2,3.2,4.4,6.6,12.2,1.41
11/04/2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.25,1.33
12/04/2004,2.4,1.2,5.2,3.6,0.6,2.2,0,0.8,0,0,1.8,1.2,0.6,2.4,11.3,1.34
13/04/2004,0.4,0.2,0.2,0.2,0,0,1.6,5.2,1,6,11.8,4.8,2.8,15.6,11.5,1.59
14/04/2004,0,0,0,0,0,0,0.8,0,0,0,3.4,0,1.2,8,13.4,1.64
15/04/2004,1.8,2.4,2.4,3.4,0.4,2.2,0,0.2,0,0,0,0,0,0.2,12.55,1.58
16/04/2004,19.8,19,14.8,19.4,14.4,21.2,1,0.6,1,1.4,1.4,1.6,1,1.2,,1.51
17/04/2004,4.2,3.2,6.4,3.6,6.2,3,15.2,19.6,16,13.8,20,15.6,19.8,22.8,15.05,1.76
18/04/2004,5.2,2.6,2.2,4.2,2.2,3.8,1.6,2.8,4.2,9.6,8.6,8.8,2.4,1.4,13.1,2.42
19/04/2004,12.6,9.6,10.4,10.6,9.4,8.6,6.2,14.4,2,0.4,2,1,4.4,11.4,11.6,2.54
20/04/2004,0.6,0.6,1.2,0.2,0.8,0,20.8,31,18.4,17.8,20.2,21.6,23,39.4,14.05,3.51
21/04/2004,0,0,0,0,0.2,0,0,0.2,0,0,0,0,0,0.2,15.85,2.75
22/04/2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.45,2.45
23/04/2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.95,2.33
24/04/2004,14,12.4,10.8,13.8,11.2,16.4,0,0,0,0,0,0,0,0,16.75,1.87
25/04/2004,0,0,0,0,0.2,0.2,33,11.2,9.2,7.6,6,9.4,14.8,34,15,1.96
26/04/2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.3,1.86
27/04/2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.7,1.91
28/04/2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.95,1.74
29/04/2004,0.6,0.2,0.4,0.2,0.4,0.4,0,0.2,0,0,0,0,0,0.2,15.95,1.72
30/04/2004,3.2,2.6,4,3.8,2.6,2.8,3.2,4.6,3.6,5.4,3.6,2.6,3,6.4,16.55,1.76
01/05/2004,0,0,0,0,0,0,5,11.4,4.6,0.2,0.4,2.8,4.4,9.4,17.8,1.53
02/05/2004,3.6,5.2,4.4,1.8,2.8,1.4,0,0.2,0,0,0.2,0,0,0,16.4,1.4
03/05/2004,4.6,3.4,2.8,13.8,2.4,19.8,1.8,2,1,0.6,2,0.4,0.4,0.6,20.05,1.57
04/05/2004,39.8,33.8,27,46.6,24.2,38.4,19.4,17.6,13.8,15.4,15,15.4,23.6,34.4,16,1.98
05/05/2004,30.6,29,16.4,28.4,19.6,24.4,9.8,17.4,7.8,12.2,26.4,5.2,26.6,29.6,12.45,2.9
06/05/2004,29.6,19,11.4,13,14.2,14,17.4,41.4,13.6,17.6,14,14,18.8,21.6,13.4,4.1
07/05/2004,6.6,7.6,9.8,8.8,8.2,8.4,10,9.6,22.8,11.8,19.2,16.6,24,19.2,13.75,3.89
08/05/2004,14,16.4,17.8,23.2,11,29,18.8,15.2,12.6,8.8,38.6,13.4,15.2,8.2,11.35,4.1
09/05/2004,0.6,0.8,0.4,1.4,0,1.2,1.8,17.8,0.8,0.4,0.4,0,0.4,16.8,12.95,3.31
10/05/2004,0,0,0,0,0,0,3.2,8.2,8,0.6,0,2,4.2,7.8,15.15,2.66
11/05/2004,0.2,0,0,0,0,0,0,0.2,0,1,0,0,0,0,15.95,2.46
12/05/2004,1.4,1.6,1.2,2.4,1.4,2.2,0,0,0,0,0,0,0,0,15.4,2.29
13/05/2004,0,0,0,0.4,0,0,3.4,2.4,1.2,0.4,2.4,4.8,5,19.2,15.85,2.2
14/05/2004,0,0,0,0,0,0,0.2,1.2,0,0,0,0.2,0,3.2,18.7,2.07
15/05/2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.1,1.62
16/05/2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.2,1.48
17/05/2004,0,0,0,0,0,0,0,0.2,0,0.4,0,0,0,0,18.1,1.68
18/05/2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.35,1.65
19/05/2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.3,1.63
20/05/2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.9,1.61
21/05/2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.8,1.67
22/05/2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.3,1.42
23/05/2004,0,0,0,0,0,0,1.8,1.6,0.8,0,0,0,1.6,6,19.65,1.32
24/05/2004,0,0,0,0,0,0,0,0,0,0,13.2,0.2,0,0,17.2,1.54
25/05/2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.1,1.47
26/05/2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.65,1.43
27/05/2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.95,1.45
28/05/2004,0,0.4,0.2,0,0.2,0,0,0,0,0,0,0,0,0,17.65,1.4
29/05/2004,0,0,0,0,0,0,3.2,4,0.2,1,15.6,6.6,3.4,15.2,18.4,1.3
30/05/2004,0,0,0,0,0,0,0.2,0,0,0,0,0,0.4,2.2,19.9,1.23
31/05/2004,11.2,8.6,5.8,7,9.4,8.8,0.2,0,0,0,0,0,0,0,18.85,1.41
01/06/2004,11.6,7.4,5.8,7.2,7.8,5,17.8,20,10.2,6.4,7,3.4,9,13,18.65,1.49
02/06/2004,0,2.6,2.6,7.2,1.2,3.2,0.4,2.6,0.6,1.6,3.2,1,1.2,3.4,21.05,1.37
03/06/2004,6.8,4.8,7.2,7,5.6,7.4,2.8,2.8,6.2,10.2,4.2,6.2,2.2,2,21,1.54
04/06/2004,0,0,0,0,0.2,0,0,0,0,0,0.8,4,0,1.4,20.75,1.57
05/06/2004,0.2,0.4,2.6,0,8,0,0,0,0,0,0,0,0,0,21.3,1.53
06/06/2004,7.4,6.2,4.2,4.2,8,5.6,3.2,16.6,17.4,20.4,10.4,7.6,4.4,9.8,19.9,1.41
07/06/2004,0,0,0,0,0,0,0,0,0,0.6,1,0,1.8,9,21.95,1.27
08/06/2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.2,1.26
09/06/2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.05,1.25
10/06/2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.9,1.25
11/06/2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.65,1.21
12/06/2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.95,1.27
13/06/2004,0,0.4,0.2,1.2,0,1.4,0,0,0,0,0,0,0,8,21.4,1.15
14/06/2004,0,0.2,0.2,0.2,0,0.2,0,0,0,0,0,0,0.4,2.8,21.6,1.27
15/06/2004,0,0,2,1.2,0,0,0,0,0,0,0,0,0,2,22.75,1.3
16/06/2004,0,0,0,0,0,0,4,3,1,0.2,0,0,0,0.2,22.15,1.2
17/06/2004,0,0,0,0,0,0,0,0,0,0,0,0,0.2,8.8,22,1.15
18/06/2004,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,23.65,1.25
